event_id,time_utc,latitude,longitude,depth_km,magnitude,magnitude_type,distance_from_reference_km,author,catalog,contributor,contributor_id,magnitude_author,location_name,source
41858882,2025-03-06T20:46:36.740Z,40.817167,14.141833,2.800000,2.000000,Md,1.599671,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41859192,2025-03-06T23:38:43.099Z,40.825167,14.131833,0.500000,3.400000,Md,0.995736,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41859522,2025-03-07T00:44:46.220Z,40.824000,14.133667,0.400000,2.000000,Md,0.998820,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41859942,2025-03-07T03:46:50.220Z,40.825000,14.138500,0.700000,1.000000,Md,0.736785,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41861392,2025-03-07T07:55:39.960Z,40.834500,14.098500,2.300000,1.000000,Md,3.524139,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41866562,2025-03-07T20:00:23.359Z,40.827333,14.140167,2.200000,1.300000,Md,0.463358,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41866702,2025-03-07T20:44:58.490Z,40.837833,14.123000,2.600000,1.900000,Md,1.609291,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41867772,2025-03-08T03:58:32.589Z,40.825500,14.158333,2.800000,1.100000,Md,1.665172,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41873252,2025-03-08T18:54:50.490Z,40.807667,14.137333,3.200000,1.000000,Md,2.661071,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41873502,2025-03-08T19:39:06.170Z,40.797500,14.122667,2.800000,1.100000,Md,4.058361,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41873532,2025-03-08T19:52:31.930Z,40.809833,14.120167,3.400000,1.500000,Md,2.940451,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41873882,2025-03-08T21:29:10.940Z,40.810833,14.093500,3.200000,2.300000,Md,4.552306,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41874102,2025-03-08T22:09:38.230Z,40.816667,14.100500,3.000000,1.100000,Md,3.725496,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41881112,2025-03-09T13:25:14.950Z,40.869000,14.077000,2.200000,1.400000,Md,6.756095,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41882402,2025-03-09T17:09:51.089Z,40.841000,14.126500,2.600000,1.300000,Md,1.563415,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41882882,2025-03-09T19:08:08.190Z,40.822833,14.128167,2.300000,1.000000,Md,1.397795,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41883622,2025-03-09T22:46:36.859Z,40.831167,14.092000,2.300000,1.200000,Md,4.055446,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41883812,2025-03-09T23:59:14.799Z,40.834500,14.087000,1.700000,2.800000,Md,4.488250,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41883962,2025-03-10T00:41:01.880Z,40.827167,14.086833,3.000000,1.200000,Md,4.515911,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41891962,2025-03-10T20:55:13.859Z,40.830667,14.092000,1.700000,1.700000,Md,4.056350,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41892682,2025-03-11T02:04:09.559Z,40.828500,14.138000,2.500000,3.200000,Md,0.381498,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41892862,2025-03-11T02:11:06.559Z,40.828500,14.140167,1.500000,1.300000,Md,0.333597,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41730861,2025-03-11T02:43:50.759Z,40.825667,14.133833,2.600000,2.600000,Md,0.841228,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41893082,2025-03-11T02:49:45.539Z,40.824667,14.138500,1.700000,1.100000,Md,0.773142,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41893212,2025-03-11T02:51:52.710Z,40.828500,14.133833,2.000000,1.100000,Md,0.631069,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41893152,2025-03-11T03:02:19.440Z,40.826833,14.133833,2.400000,1.400000,Md,0.745843,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41897322,2025-03-11T12:54:48.230Z,40.821000,14.122167,3.000000,1.000000,Md,1.914524,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41901152,2025-03-12T05:25:19.539Z,40.840667,14.136000,1.800000,1.700000,Md,1.078829,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41901192,2025-03-12T05:27:55.789Z,40.842000,14.138667,1.200000,1.000000,Md,1.174650,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41903092,2025-03-12T09:13:31.710Z,40.842000,14.139167,1.300000,1.200000,Md,1.170778,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41906902,2025-03-12T19:51:44.660Z,40.822000,14.128167,1.000000,1.000000,Md,1.463200,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41908352,2025-03-13T00:25:02.349Z,40.818833,14.157500,2.400000,4.600000,Md,2.025547,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41908722,2025-03-13T00:26:23.789Z,40.827167,14.142333,0.300000,1.100000,Md,0.514146,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41908702,2025-03-13T00:26:39.410Z,40.825333,14.154333,2.200000,1.000000,Md,1.372681,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41908522,2025-03-13T00:40:11.859Z,40.814667,14.150833,2.300000,1.500000,Md,2.074595,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41908682,2025-03-13T00:47:47.339Z,40.808667,14.152667,2.400000,1.100000,Md,2.747121,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41908852,2025-03-13T01:27:16.940Z,40.820333,14.157333,3.000000,1.200000,Md,1.902642,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41909292,2025-03-13T02:26:38.390Z,40.821333,14.155333,3.000000,1.100000,Md,1.702753,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41911472,2025-03-13T07:24:13.480Z,40.817333,14.149667,1.300000,1.700000,Md,1.765253,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41914102,2025-03-13T10:09:16.009Z,40.836333,14.124167,2.600000,1.300000,Md,1.451987,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41922742,2025-03-14T02:52:06.539Z,40.818000,14.158167,3.000000,1.000000,Md,2.130474,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41936002,2025-03-14T18:44:10.519Z,40.819667,14.157500,2.800000,3.500000,Md,1.962186,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41938122,2025-03-14T21:42:41.680Z,40.825833,14.092000,1.900000,2.500000,Md,4.104105,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41942132,2025-03-15T08:28:57.950Z,40.813333,14.153000,2.300000,1.100000,Md,2.289278,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41944592,2025-03-15T12:32:27.089Z,40.829667,14.132333,2.900000,3.300000,Mw,0.692564,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41956952,2025-03-16T13:18:43.920Z,40.814333,14.155167,2.700000,1.000000,Md,2.286904,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41959692,2025-03-16T17:37:19.740Z,40.811167,14.155333,2.800000,1.200000,Md,2.594869,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41967352,2025-03-17T16:07:55.819Z,40.829000,14.107667,2.400000,1.000000,Md,2.751268,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41970462,2025-03-18T04:01:36.750Z,40.797500,14.107833,4.600000,1.400000,Md,4.659683,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41970832,2025-03-18T05:40:12.950Z,40.801833,14.110000,4.500000,1.200000,Md,4.164260,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41982832,2025-03-19T02:48:18.670Z,40.806000,14.113500,2.300000,1.100000,Md,3.617746,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41982862,2025-03-19T02:52:46.210Z,40.815500,14.158167,2.600000,1.300000,Md,2.334711,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41986132,2025-03-19T11:54:59.910Z,40.832167,14.086667,3.000000,1.000000,Md,4.504542,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41993022,2025-03-20T06:32:17.359Z,40.807500,14.106333,2.500000,2.000000,Md,3.904321,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
41733941,2025-03-25T19:51:21.779Z,40.828000,14.140333,1.300000,1.200000,Md,0.389344,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42154792,2025-03-26T19:11:37.599Z,40.826833,14.138833,1.000000,1.200000,Md,0.531540,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42155622,2025-03-27T03:43:07.839Z,40.798500,14.109333,4.800000,1.000000,Md,4.495818,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42161152,2025-03-27T19:04:48.170Z,40.834833,14.151667,2.400000,1.300000,Md,1.033480,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42167142,2025-03-28T23:30:53.940Z,40.830667,14.091000,2.600000,1.000000,Md,4.140463,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42173932,2025-03-30T11:05:55.720Z,40.825833,14.114500,1.800000,1.100000,Md,2.252287,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42177162,2025-03-30T22:29:40.940Z,40.838167,14.148667,2.600000,1.300000,Md,1.028102,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42184732,2025-03-31T16:00:20.750Z,40.827167,14.084000,2.800000,1.000000,Md,4.752978,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42195902,2025-04-02T00:37:12.690Z,40.808833,14.086667,3.800000,1.000000,Md,5.161904,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42197422,2025-04-02T08:27:33.630Z,40.814000,14.100333,3.000000,2.000000,Md,3.878151,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42206712,2025-04-03T14:07:13.940Z,40.826833,14.101667,1.400000,1.000000,Md,3.283327,SURVEY-INGV-OV#WESSEL,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42355742,2025-04-05T19:20:49.859Z,40.827333,14.140000,1.900000,1.400000,Md,0.463655,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42363642,2025-04-07T00:55:32.710Z,40.825167,14.137667,0.900000,1.500000,Md,0.735742,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42363672,2025-04-07T00:56:56.539Z,40.826667,14.140000,0.800000,1.200000,Md,0.537669,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42364102,2025-04-07T04:11:41.299Z,40.840500,14.131000,2.200000,1.700000,Md,1.265132,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42365652,2025-04-07T07:43:32.380Z,40.835833,14.135333,2.200000,2.400000,Md,0.632300,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42449471,2025-04-07T11:39:49.609Z,40.834500,14.090000,2.500000,1.000000,Md,4.236593,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42373612,2025-04-08T01:21:45.859Z,40.807333,14.115500,2.900000,1.200000,Md,3.397271,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42380202,2025-04-08T16:19:48.529Z,40.831167,14.122667,2.100000,1.100000,Md,1.475593,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42380262,2025-04-08T16:27:07.079Z,40.836000,14.122833,2.700000,1.200000,Md,1.544414,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42389732,2025-04-10T03:19:49.819Z,40.800833,14.117833,3.600000,2.200000,Md,3.895016,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42399162,2025-04-10T21:38:01.089Z,40.822833,14.132167,2.400000,1.200000,Md,1.177117,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42399272,2025-04-10T22:30:28.099Z,40.822833,14.130667,1.600000,1.000000,Md,1.253851,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42406692,2025-04-11T16:07:09.250Z,40.825000,14.131000,2.400000,1.600000,Md,1.059047,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42408642,2025-04-11T20:55:54.720Z,40.824667,14.132333,2.200000,2.200000,Md,1.007683,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42408902,2025-04-11T20:56:03.670Z,40.830833,14.142167,2.900000,1.500000,Md,0.181352,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42408692,2025-04-11T20:59:20.200Z,40.824333,14.128833,1.700000,1.600000,Md,1.244916,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42408752,2025-04-11T21:02:26.529Z,40.824833,14.129667,1.800000,1.200000,Md,1.155415,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42449481,2025-04-12T12:59:54.279Z,40.826667,14.126167,1.900000,1.300000,Md,1.297248,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42417512,2025-04-12T21:29:15.420Z,40.826333,14.135667,2.200000,2.900000,Md,0.689612,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42417632,2025-04-12T21:39:08.329Z,40.827833,14.137167,2.200000,1.200000,Md,0.481022,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42417702,2025-04-12T21:46:37.259Z,40.823333,14.134333,1.200000,1.000000,Md,1.033628,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42418452,2025-04-13T01:10:48.079Z,40.838667,14.120667,2.600000,1.500000,Md,1.826350,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42422282,2025-04-13T12:28:58.759Z,40.835500,14.125833,2.200000,1.300000,Md,1.287956,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42424972,2025-04-14T04:00:39.819Z,40.835167,14.134667,2.400000,1.000000,Md,0.618832,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42449581,2025-04-14T16:03:25.980Z,40.815667,14.097833,2.600000,1.000000,Md,3.975968,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42446252,2025-04-15T20:53:10.089Z,40.829667,14.140167,2.500000,1.300000,Md,0.203839,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42442732,2025-04-16T00:25:00.710Z,40.820500,14.124167,2.600000,1.200000,Md,1.820984,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42455552,2025-04-16T23:19:00.859Z,40.823833,14.151667,1.400000,1.100000,Md,1.287515,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42484402,2025-04-20T01:48:00.170Z,40.824500,14.137000,0.700000,1.600000,Md,0.823617,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42484452,2025-04-20T01:53:46.910Z,40.825500,14.139667,0.800000,2.200000,Md,0.668676,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42484752,2025-04-20T01:56:01.690Z,40.824833,14.140667,0.900000,1.100000,Md,0.742378,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42488342,2025-04-20T12:15:06.579Z,40.827333,14.140833,1.900000,1.200000,Md,0.466401,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42501162,2025-04-21T17:47:10.809Z,40.835000,14.151667,1.900000,1.100000,Md,1.040283,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42501962,2025-04-21T20:08:37.109Z,40.839000,14.118667,2.600000,1.100000,Md,1.994302,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42502562,2025-04-22T00:22:12.829Z,40.836000,14.118167,1.800000,1.600000,Md,1.920014,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42527552,2025-04-24T00:11:24.430Z,40.822167,14.157333,2.500000,1.800000,Md,1.776267,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42527702,2025-04-24T01:00:45.099Z,40.836833,14.130167,2.200000,1.600000,Md,1.031567,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42527822,2025-04-24T01:56:20.599Z,40.822000,14.155667,2.900000,1.700000,Md,1.676161,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42528232,2025-04-24T04:21:49.640Z,40.821333,14.157333,2.600000,2.100000,Md,1.832002,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42535822,2025-04-24T20:26:06.980Z,40.836833,14.117333,2.700000,2.500000,Md,2.013140,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42536532,2025-04-25T00:12:30.059Z,40.837833,14.123000,2.700000,1.600000,Md,1.609291,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42537582,2025-04-25T06:28:55.890Z,40.835667,14.115167,2.500000,2.700000,Md,2.156432,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42537622,2025-04-25T06:32:11.009Z,40.834833,14.114667,2.100000,1.000000,Md,2.179880,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42537642,2025-04-25T06:36:27.509Z,40.838000,14.114667,2.200000,1.400000,Md,2.266428,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42559542,2025-04-27T18:51:13.670Z,40.832667,14.130167,2.300000,1.300000,Md,0.854027,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42559622,2025-04-27T18:51:50.890Z,40.831500,14.133833,2.400000,1.200000,Md,0.535682,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42559662,2025-04-27T18:54:25.509Z,40.832500,14.130667,2.600000,1.600000,Md,0.809716,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42559692,2025-04-27T18:58:40.049Z,40.832833,14.131333,2.400000,1.200000,Md,0.760593,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42579062,2025-04-29T18:57:16.720Z,40.823333,14.083000,2.200000,1.400000,Md,4.897700,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42583072,2025-04-30T09:24:01.779Z,40.823833,14.145667,1.900000,1.000000,Md,0.968711,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42590872,2025-05-01T08:27:02.369Z,40.835333,14.140167,2.300000,1.400000,Md,0.426220,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42449591,2025-05-01T14:11:57.099Z,40.812333,14.124167,3.800000,1.100000,Md,2.522391,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42449661,2025-05-01T15:33:46.220Z,40.809333,14.123333,4.000000,1.300000,Md,2.844298,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42604472,2025-05-03T01:32:41.079Z,40.813333,14.152500,2.900000,1.400000,Md,2.269788,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42635152,2025-05-06T03:04:11.859Z,40.805000,14.123333,3.500000,2.300000,Md,3.270701,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42449691,2025-05-07T00:06:54.119Z,40.819333,14.098500,2.100000,1.000000,Md,3.760513,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42656272,2025-05-08T13:55:45.470Z,40.829000,14.133000,2.400000,1.100000,Md,0.666516,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42681772,2025-05-12T02:35:29.549Z,40.834500,14.092000,2.300000,1.900000,Md,4.068873,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42687972,2025-05-12T12:38:35.650Z,40.843833,14.147833,1.800000,2.000000,Md,1.514263,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42693082,2025-05-13T01:58:39.289Z,40.835000,14.128167,2.800000,1.200000,Md,1.084590,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42693202,2025-05-13T01:58:57.289Z,40.834000,14.131000,2.300000,1.200000,Md,0.822426,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42693282,2025-05-13T02:03:06.420Z,40.836000,14.128500,2.700000,1.100000,Md,1.104217,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42697472,2025-05-13T10:06:43.990Z,40.826333,14.111333,2.500000,2.100000,Md,2.495827,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42698352,2025-05-13T10:07:44.910Z,40.828167,14.110333,2.600000,4.400000,Md,2.540081,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42449951,2025-05-13T10:13:59.859Z,40.824667,14.122000,2.800000,1.300000,Md,1.709454,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42698472,2025-05-13T10:22:43.289Z,40.825333,14.123833,2.800000,3.500000,Md,1.538379,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42699092,2025-05-13T10:27:11.119Z,40.823667,14.123333,2.600000,1.900000,Md,1.665137,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42699422,2025-05-13T10:27:30.119Z,40.822833,14.123667,2.500000,1.600000,Md,1.692300,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42699252,2025-05-13T10:34:25.150Z,40.826500,14.129500,2.100000,1.000000,Md,1.058109,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42699612,2025-05-13T10:59:40.619Z,40.827167,14.120333,2.400000,1.100000,Md,1.739601,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42701812,2025-05-13T12:58:42.440Z,40.825000,14.123833,2.200000,3.200000,Md,1.555241,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42450651,2025-05-13T13:01:07.220Z,40.824000,14.124333,2.800000,2.700000,Md,1.574105,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42702402,2025-05-13T13:24:20.779Z,40.827500,14.129667,1.300000,1.200000,Md,0.991565,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42702462,2025-05-13T13:29:57.259Z,40.828500,14.122333,1.800000,1.000000,Md,1.539827,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42702962,2025-05-13T13:55:46.079Z,40.825000,14.138000,1.600000,1.000000,Md,0.746095,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42703552,2025-05-13T14:47:08.359Z,40.830833,14.139167,2.200000,1.000000,Md,0.114255,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42704212,2025-05-13T15:52:11.099Z,40.825000,14.135000,2.400000,1.300000,Md,0.844877,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42704222,2025-05-13T15:53:41.119Z,40.826000,14.134167,2.500000,1.400000,Md,0.794784,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42704352,2025-05-13T15:54:58.750Z,40.823333,14.135500,2.300000,1.400000,Md,0.990497,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42707732,2025-05-14T02:52:37.420Z,40.826667,14.126500,1.900000,1.000000,Md,1.271800,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42707842,2025-05-14T03:39:45.670Z,40.822167,14.129500,1.200000,1.000000,Md,1.373875,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42711862,2025-05-14T12:23:00.240Z,40.835000,14.143833,2.600000,3.500000,Md,0.494860,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42712342,2025-05-14T12:23:05.019Z,40.833500,14.130833,1.800000,2.500000,Md,0.818851,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
42712092,2025-05-14T12:24:19.920Z,40.833667,14.131833,1.800000,1.300000,Md,0.744038,BULLETIN-OV,,,,--,Campi Flegrei,INGV_FDSN_EVENT_SERVICE
