experiment_id,block_id,relation_id,source_id,target_id,estimator_id,direction,status,estimability,strength,absolute_strength,sign,uncertainty,sample_count,persistence,window_id,timestamp_utc,p_value,non_estimable_reason
CGIE3_ID_02,2025-11,spearman::event_count--spatial_dispersion_km,event_count,spatial_dispersion_km,spearman,undirected,candidate,estimable,-0.2096082063,0.2096082063,-1,,481,,1d,2025-11-30T23:00:00+00:00,3.539942228e-06,
CGIE3_ID_02,2025-11,spearman::interevent_time_mad_hours--log10_cumulative_energy_joule,interevent_time_mad_hours,log10_cumulative_energy_joule,spearman,undirected,candidate,estimable,0.05720983464,0.05720983464,1,,481,,1d,2025-11-30T23:00:00+00:00,0.2103982803,
CGIE3_ID_02,2025-11,spearman::interevent_time_mad_hours--maximum_magnitude,interevent_time_mad_hours,maximum_magnitude,spearman,undirected,candidate,estimable,0.04739072938,0.04739072938,1,,481,,1d,2025-11-30T23:00:00+00:00,0.2996247545,
CGIE3_ID_02,2025-11,spearman::interevent_time_mad_hours--median_depth_km,interevent_time_mad_hours,median_depth_km,spearman,undirected,candidate,estimable,0.0884437085,0.0884437085,1,,481,,1d,2025-11-30T23:00:00+00:00,0.0525652688,
CGIE3_ID_02,2025-11,spearman::interevent_time_mad_hours--median_interevent_time_hours,interevent_time_mad_hours,median_interevent_time_hours,spearman,undirected,candidate,estimable,0.3266398052,0.3266398052,1,,481,,1d,2025-11-30T23:00:00+00:00,2.017578338e-13,
CGIE3_ID_02,2025-11,spearman::interevent_time_mad_hours--spatial_dispersion_km,interevent_time_mad_hours,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.2917056613,0.2917056613,1,,481,,1d,2025-11-30T23:00:00+00:00,6.874685652e-11,
CGIE3_ID_02,2025-11,spearman::log10_cumulative_energy_joule--maximum_magnitude,log10_cumulative_energy_joule,maximum_magnitude,spearman,undirected,candidate,estimable,0.9792570285,0.9792570285,1,,574,,1d,2025-11-30T23:00:00+00:00,0,
CGIE3_ID_02,2025-11,spearman::log10_cumulative_energy_joule--median_depth_km,log10_cumulative_energy_joule,median_depth_km,spearman,undirected,candidate,estimable,-0.2089068537,0.2089068537,-1,,574,,1d,2025-11-30T23:00:00+00:00,4.418884424e-07,
CGIE3_ID_02,2025-11,spearman::log10_cumulative_energy_joule--median_interevent_time_hours,log10_cumulative_energy_joule,median_interevent_time_hours,spearman,undirected,candidate,estimable,-0.3587070721,0.3587070721,-1,,481,,1d,2025-11-30T23:00:00+00:00,4.726610215e-16,
CGIE3_ID_02,2025-11,spearman::log10_cumulative_energy_joule--spatial_dispersion_km,log10_cumulative_energy_joule,spatial_dispersion_km,spearman,undirected,candidate,estimable,-0.1259068334,0.1259068334,-1,,481,,1d,2025-11-30T23:00:00+00:00,0.005689147028,
CGIE3_ID_02,2025-11,spearman::maximum_magnitude--median_depth_km,maximum_magnitude,median_depth_km,spearman,undirected,candidate,estimable,-0.2146239067,0.2146239067,-1,,574,,1d,2025-11-30T23:00:00+00:00,2.086844546e-07,
CGIE3_ID_02,2025-11,spearman::maximum_magnitude--median_interevent_time_hours,maximum_magnitude,median_interevent_time_hours,spearman,undirected,candidate,estimable,-0.2703933541,0.2703933541,-1,,481,,1d,2025-11-30T23:00:00+00:00,1.666236587e-09,
CGIE3_ID_02,2025-11,spearman::maximum_magnitude--spatial_dispersion_km,maximum_magnitude,spatial_dispersion_km,spearman,undirected,candidate,estimable,-0.08829496116,0.08829496116,-1,,481,,1d,2025-11-30T23:00:00+00:00,0.052965482,
CGIE3_ID_02,2025-11,spearman::median_depth_km--median_interevent_time_hours,median_depth_km,median_interevent_time_hours,spearman,undirected,candidate,estimable,0.4092293175,0.4092293175,1,,481,,1d,2025-11-30T23:00:00+00:00,7.605803512e-21,
CGIE3_ID_02,2025-11,spearman::median_depth_km--spatial_dispersion_km,median_depth_km,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.4039236388,0.4039236388,1,,481,,1d,2025-11-30T23:00:00+00:00,2.656452379e-20,
CGIE3_ID_02,2025-11,spearman::median_interevent_time_hours--spatial_dispersion_km,median_interevent_time_hours,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.3914444447,0.3914444447,1,,481,,1d,2025-11-30T23:00:00+00:00,4.613203917e-19,
CGIE3_ID_02,2025-12,spearman::depth_mad_km--event_count,depth_mad_km,event_count,spearman,undirected,candidate,estimable,0.07178969843,0.07178969843,1,,240,,1d,2025-12-31T23:00:00+00:00,0.2679547882,
CGIE3_ID_02,2025-12,spearman::depth_mad_km--interevent_time_mad_hours,depth_mad_km,interevent_time_mad_hours,spearman,undirected,candidate,estimable,-0.01497664815,0.01497664815,-1,,240,,1d,2025-12-31T23:00:00+00:00,0.817455534,
CGIE3_ID_02,2025-12,spearman::depth_mad_km--log10_cumulative_energy_joule,depth_mad_km,log10_cumulative_energy_joule,spearman,undirected,candidate,estimable,-0.3671737996,0.3671737996,-1,,240,,1d,2025-12-31T23:00:00+00:00,4.500577812e-09,
CGIE3_ID_02,2025-12,spearman::depth_mad_km--maximum_magnitude,depth_mad_km,maximum_magnitude,spearman,undirected,candidate,estimable,-0.4177332134,0.4177332134,-1,,240,,1d,2025-12-31T23:00:00+00:00,1.490684582e-11,
CGIE3_ID_02,2025-12,spearman::depth_mad_km--median_depth_km,depth_mad_km,median_depth_km,spearman,undirected,candidate,estimable,-0.2684886672,0.2684886672,-1,,240,,1d,2025-12-31T23:00:00+00:00,2.493921588e-05,
CGIE3_ID_02,2025-12,spearman::depth_mad_km--median_interevent_time_hours,depth_mad_km,median_interevent_time_hours,spearman,undirected,candidate,estimable,0.2245638003,0.2245638003,1,,240,,1d,2025-12-31T23:00:00+00:00,0.0004555026425,
CGIE3_ID_02,2025-12,spearman::depth_mad_km--spatial_dispersion_km,depth_mad_km,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.3973465243,0.3973465243,1,,240,,1d,2025-12-31T23:00:00+00:00,1.675320097e-10,
CGIE3_ID_02,2025-12,spearman::event_count--interevent_time_mad_hours,event_count,interevent_time_mad_hours,spearman,undirected,candidate,estimable,0.8859231518,0.8859231518,1,,240,,1d,2025-12-31T23:00:00+00:00,2.286461348e-81,
CGIE3_ID_02,2025-12,spearman::event_count--log10_cumulative_energy_joule,event_count,log10_cumulative_energy_joule,spearman,undirected,candidate,estimable,0.6483398784,0.6483398784,1,,455,,1d,2025-12-31T23:00:00+00:00,1.313776871e-55,
CGIE3_ID_02,2025-12,spearman::event_count--maximum_magnitude,event_count,maximum_magnitude,spearman,undirected,candidate,estimable,0.5429174091,0.5429174091,1,,455,,1d,2025-12-31T23:00:00+00:00,3.055448119e-36,
CGIE3_ID_02,2025-12,spearman::event_count--median_depth_km,event_count,median_depth_km,spearman,undirected,candidate,estimable,0.0005601089131,0.0005601089131,1,,455,,1d,2025-12-31T23:00:00+00:00,0.9904936953,
CGIE3_ID_02,2025-12,spearman::event_count--median_interevent_time_hours,event_count,median_interevent_time_hours,spearman,undirected,candidate,estimable,0.04309725316,0.04309725316,1,,240,,1d,2025-12-31T23:00:00+00:00,0.5063813303,
CGIE3_ID_02,2025-12,spearman::event_count--spatial_dispersion_km,event_count,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.015871582,0.015871582,1,,240,,1d,2025-12-31T23:00:00+00:00,0.8067559515,
CGIE3_ID_02,2025-12,spearman::interevent_time_mad_hours--log10_cumulative_energy_joule,interevent_time_mad_hours,log10_cumulative_energy_joule,spearman,undirected,candidate,estimable,0.2331043025,0.2331043025,1,,240,,1d,2025-12-31T23:00:00+00:00,0.0002698017332,
CGIE3_ID_02,2025-12,spearman::interevent_time_mad_hours--maximum_magnitude,interevent_time_mad_hours,maximum_magnitude,spearman,undirected,candidate,estimable,0.1151215781,0.1151215781,1,,240,,1d,2025-12-31T23:00:00+00:00,0.07506491913,
CGIE3_ID_02,2025-12,spearman::interevent_time_mad_hours--median_depth_km,interevent_time_mad_hours,median_depth_km,spearman,undirected,candidate,estimable,-0.1098508537,0.1098508537,-1,,240,,1d,2025-12-31T23:00:00+00:00,0.08949645911,
CGIE3_ID_02,2025-12,spearman::interevent_time_mad_hours--median_interevent_time_hours,interevent_time_mad_hours,median_interevent_time_hours,spearman,undirected,candidate,estimable,0.1789120486,0.1789120486,1,,240,,1d,2025-12-31T23:00:00+00:00,0.005441145208,
CGIE3_ID_02,2025-12,spearman::interevent_time_mad_hours--spatial_dispersion_km,interevent_time_mad_hours,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.1179804034,0.1179804034,1,,240,,1d,2025-12-31T23:00:00+00:00,0.06806449409,
CGIE3_ID_02,2025-12,spearman::log10_cumulative_energy_joule--maximum_magnitude,log10_cumulative_energy_joule,maximum_magnitude,spearman,undirected,candidate,estimable,0.9817945519,0.9817945519,1,,455,,1d,2025-12-31T23:00:00+00:00,0,
CGIE3_ID_02,2025-12,spearman::log10_cumulative_energy_joule--median_depth_km,log10_cumulative_energy_joule,median_depth_km,spearman,undirected,candidate,estimable,0.1447429218,0.1447429218,1,,455,,1d,2025-12-31T23:00:00+00:00,0.001966176163,
CGIE3_ID_02,2025-12,spearman::log10_cumulative_energy_joule--median_interevent_time_hours,log10_cumulative_energy_joule,median_interevent_time_hours,spearman,undirected,candidate,estimable,-0.1964975102,0.1964975102,-1,,240,,1d,2025-12-31T23:00:00+00:00,0.00222743283,
CGIE3_ID_02,2025-12,spearman::log10_cumulative_energy_joule--spatial_dispersion_km,log10_cumulative_energy_joule,spatial_dispersion_km,spearman,undirected,candidate,estimable,-0.3096640311,0.3096640311,-1,,240,,1d,2025-12-31T23:00:00+00:00,9.928402306e-07,
CGIE3_ID_02,2025-12,spearman::maximum_magnitude--median_depth_km,maximum_magnitude,median_depth_km,spearman,undirected,candidate,estimable,0.1863718976,0.1863718976,1,,455,,1d,2025-12-31T23:00:00+00:00,6.344718125e-05,
CGIE3_ID_02,2025-12,spearman::maximum_magnitude--median_interevent_time_hours,maximum_magnitude,median_interevent_time_hours,spearman,undirected,candidate,estimable,-0.2259831126,0.2259831126,-1,,240,,1d,2025-12-31T23:00:00+00:00,0.0004180944229,
CGIE3_ID_02,2025-12,spearman::maximum_magnitude--spatial_dispersion_km,maximum_magnitude,spatial_dispersion_km,spearman,undirected,candidate,estimable,-0.3423095135,0.3423095135,-1,,240,,1d,2025-12-31T23:00:00+00:00,5.31009219e-08,
CGIE3_ID_02,2025-12,spearman::median_depth_km--median_interevent_time_hours,median_depth_km,median_interevent_time_hours,spearman,undirected,candidate,estimable,0.003092306431,0.003092306431,1,,240,,1d,2025-12-31T23:00:00+00:00,0.961990553,
CGIE3_ID_02,2025-12,spearman::median_depth_km--spatial_dispersion_km,median_depth_km,spatial_dispersion_km,spearman,undirected,candidate,estimable,-0.2413758576,0.2413758576,-1,,240,,1d,2025-12-31T23:00:00+00:00,0.0001594708317,
CGIE3_ID_02,2025-12,spearman::median_interevent_time_hours--spatial_dispersion_km,median_interevent_time_hours,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.6858701271,0.6858701271,1,,240,,1d,2025-12-31T23:00:00+00:00,1.054407761e-34,
CGIE3_ID_02,2025-01,spearman::depth_mad_km--event_count,depth_mad_km,event_count,spearman,undirected,candidate,estimable,0.8134744225,0.8134744225,1,,691,,30d,2025-01-31T23:00:00+00:00,2.503652122e-164,
CGIE3_ID_02,2025-01,spearman::depth_mad_km--interevent_time_mad_hours,depth_mad_km,interevent_time_mad_hours,spearman,undirected,candidate,estimable,-0.3820580841,0.3820580841,-1,,691,,30d,2025-01-31T23:00:00+00:00,1.948573396e-25,
CGIE3_ID_02,2025-01,spearman::depth_mad_km--log10_cumulative_energy_joule,depth_mad_km,log10_cumulative_energy_joule,spearman,undirected,candidate,estimable,0.8134744225,0.8134744225,1,,691,,30d,2025-01-31T23:00:00+00:00,2.503652122e-164,
CGIE3_ID_02,2025-01,spearman::depth_mad_km--maximum_magnitude,depth_mad_km,maximum_magnitude,spearman,undirected,candidate,estimable,0.864066845,0.864066845,1,,691,,30d,2025-01-31T23:00:00+00:00,1.414139576e-207,
CGIE3_ID_02,2025-01,spearman::depth_mad_km--median_depth_km,depth_mad_km,median_depth_km,spearman,undirected,candidate,estimable,-0.5215797467,0.5215797467,-1,,691,,30d,2025-01-31T23:00:00+00:00,1.813882806e-49,
CGIE3_ID_02,2025-01,spearman::depth_mad_km--median_interevent_time_hours,depth_mad_km,median_interevent_time_hours,spearman,undirected,candidate,estimable,-0.7374464455,0.7374464455,-1,,691,,30d,2025-01-31T23:00:00+00:00,1.529222385e-119,
CGIE3_ID_02,2025-01,spearman::depth_mad_km--spatial_dispersion_km,depth_mad_km,spatial_dispersion_km,spearman,undirected,candidate,estimable,-0.7190543603,0.7190543603,-1,,691,,30d,2025-01-31T23:00:00+00:00,5.407266901e-111,
CGIE3_ID_02,2025-01,spearman::depth_mad_km--temporal_burstiness,depth_mad_km,temporal_burstiness,spearman,undirected,candidate,estimable,0.7759035782,0.7759035782,1,,655,,30d,2025-01-31T23:00:00+00:00,9.046958906e-133,
CGIE3_ID_02,2025-01,spearman::event_count--interevent_time_mad_hours,event_count,interevent_time_mad_hours,spearman,undirected,candidate,estimable,-0.4300616713,0.4300616713,-1,,691,,30d,2025-01-31T23:00:00+00:00,1.773501805e-32,
CGIE3_ID_02,2025-01,spearman::event_count--log10_cumulative_energy_joule,event_count,log10_cumulative_energy_joule,spearman,undirected,candidate,estimable,1,1,1,,703,,30d,2025-01-31T23:00:00+00:00,0,
CGIE3_ID_02,2025-01,spearman::event_count--maximum_magnitude,event_count,maximum_magnitude,spearman,undirected,candidate,estimable,0.9002624204,0.9002624204,1,,703,,30d,2025-01-31T23:00:00+00:00,2.231466899e-255,
CGIE3_ID_02,2025-01,spearman::event_count--median_depth_km,event_count,median_depth_km,spearman,undirected,candidate,estimable,-0.2834211512,0.2834211512,-1,,703,,30d,2025-01-31T23:00:00+00:00,1.875495592e-14,
CGIE3_ID_02,2025-01,spearman::event_count--median_interevent_time_hours,event_count,median_interevent_time_hours,spearman,undirected,candidate,estimable,-0.7622655916,0.7622655916,-1,,691,,30d,2025-01-31T23:00:00+00:00,2.725258709e-132,
CGIE3_ID_02,2025-01,spearman::event_count--spatial_dispersion_km,event_count,spatial_dispersion_km,spearman,undirected,candidate,estimable,-0.588767597,0.588767597,-1,,691,,30d,2025-01-31T23:00:00+00:00,1.071359978e-65,
CGIE3_ID_02,2025-01,spearman::event_count--temporal_burstiness,event_count,temporal_burstiness,spearman,undirected,candidate,estimable,0.9450532897,0.9450532897,1,,655,,30d,2025-01-31T23:00:00+00:00,0,
CGIE3_ID_02,2025-01,spearman::interevent_time_mad_hours--log10_cumulative_energy_joule,interevent_time_mad_hours,log10_cumulative_energy_joule,spearman,undirected,candidate,estimable,-0.4300616713,0.4300616713,-1,,691,,30d,2025-01-31T23:00:00+00:00,1.773501805e-32,
CGIE3_ID_02,2025-01,spearman::interevent_time_mad_hours--maximum_magnitude,interevent_time_mad_hours,maximum_magnitude,spearman,undirected,candidate,estimable,-0.4395374682,0.4395374682,-1,,691,,30d,2025-01-31T23:00:00+00:00,5.238454723e-34,
CGIE3_ID_02,2025-01,spearman::interevent_time_mad_hours--median_depth_km,interevent_time_mad_hours,median_depth_km,spearman,undirected,candidate,estimable,0.6374670539,0.6374670539,1,,691,,30d,2025-01-31T23:00:00+00:00,4.51813624e-80,
CGIE3_ID_02,2025-01,spearman::interevent_time_mad_hours--median_interevent_time_hours,interevent_time_mad_hours,median_interevent_time_hours,spearman,undirected,candidate,estimable,0.8447283489,0.8447283489,1,,691,,30d,2025-01-31T23:00:00+00:00,3.167204937e-189,
CGIE3_ID_02,2025-01,spearman::interevent_time_mad_hours--spatial_dispersion_km,interevent_time_mad_hours,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.0549258037,0.0549258037,1,,691,,30d,2025-01-31T23:00:00+00:00,0.1492169657,
CGIE3_ID_02,2025-01,spearman::interevent_time_mad_hours--temporal_burstiness,interevent_time_mad_hours,temporal_burstiness,spearman,undirected,candidate,estimable,-0.6769265519,0.6769265519,-1,,655,,30d,2025-01-31T23:00:00+00:00,5.671439561e-89,
CGIE3_ID_02,2025-01,spearman::log10_cumulative_energy_joule--maximum_magnitude,log10_cumulative_energy_joule,maximum_magnitude,spearman,undirected,candidate,estimable,0.9002624204,0.9002624204,1,,703,,30d,2025-01-31T23:00:00+00:00,2.231466899e-255,
CGIE3_ID_02,2025-01,spearman::log10_cumulative_energy_joule--median_depth_km,log10_cumulative_energy_joule,median_depth_km,spearman,undirected,candidate,estimable,-0.2834211512,0.2834211512,-1,,703,,30d,2025-01-31T23:00:00+00:00,1.875495592e-14,
CGIE3_ID_02,2025-01,spearman::log10_cumulative_energy_joule--median_interevent_time_hours,log10_cumulative_energy_joule,median_interevent_time_hours,spearman,undirected,candidate,estimable,-0.7622655916,0.7622655916,-1,,691,,30d,2025-01-31T23:00:00+00:00,2.725258709e-132,
CGIE3_ID_02,2025-01,spearman::log10_cumulative_energy_joule--spatial_dispersion_km,log10_cumulative_energy_joule,spatial_dispersion_km,spearman,undirected,candidate,estimable,-0.588767597,0.588767597,-1,,691,,30d,2025-01-31T23:00:00+00:00,1.071359978e-65,
CGIE3_ID_02,2025-01,spearman::log10_cumulative_energy_joule--temporal_burstiness,log10_cumulative_energy_joule,temporal_burstiness,spearman,undirected,candidate,estimable,0.9450532897,0.9450532897,1,,655,,30d,2025-01-31T23:00:00+00:00,0,
CGIE3_ID_02,2025-01,spearman::maximum_magnitude--median_depth_km,maximum_magnitude,median_depth_km,spearman,undirected,candidate,estimable,-0.5100916096,0.5100916096,-1,,703,,30d,2025-01-31T23:00:00+00:00,7.860643967e-48,
CGIE3_ID_02,2025-01,spearman::maximum_magnitude--median_interevent_time_hours,maximum_magnitude,median_interevent_time_hours,spearman,undirected,candidate,estimable,-0.7341832531,0.7341832531,-1,,691,,30d,2025-01-31T23:00:00+00:00,5.664630446e-118,
CGIE3_ID_02,2025-01,spearman::maximum_magnitude--spatial_dispersion_km,maximum_magnitude,spatial_dispersion_km,spearman,undirected,candidate,estimable,-0.6361203116,0.6361203116,-1,,691,,30d,2025-01-31T23:00:00+00:00,1.223290559e-79,
CGIE3_ID_02,2025-01,spearman::maximum_magnitude--temporal_burstiness,maximum_magnitude,temporal_burstiness,spearman,undirected,candidate,estimable,0.8741355435,0.8741355435,1,,655,,30d,2025-01-31T23:00:00+00:00,5.500767844e-207,
CGIE3_ID_02,2025-01,spearman::median_depth_km--median_interevent_time_hours,median_depth_km,median_interevent_time_hours,spearman,undirected,candidate,estimable,0.5602796212,0.5602796212,1,,691,,30d,2025-01-31T23:00:00+00:00,2.319961456e-58,
CGIE3_ID_02,2025-01,spearman::median_depth_km--spatial_dispersion_km,median_depth_km,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.3374776244,0.3374776244,1,,691,,30d,2025-01-31T23:00:00+00:00,7.227126066e-20,
CGIE3_ID_02,2025-01,spearman::median_depth_km--temporal_burstiness,median_depth_km,temporal_burstiness,spearman,undirected,candidate,estimable,-0.4911500508,0.4911500508,-1,,655,,30d,2025-01-31T23:00:00+00:00,4.54266233e-41,
CGIE3_ID_02,2025-01,spearman::median_interevent_time_hours--spatial_dispersion_km,median_interevent_time_hours,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.4987471652,0.4987471652,1,,691,,30d,2025-01-31T23:00:00+00:00,9.793131354e-45,
CGIE3_ID_02,2025-01,spearman::median_interevent_time_hours--temporal_burstiness,median_interevent_time_hours,temporal_burstiness,spearman,undirected,candidate,estimable,-0.878655967,0.878655967,-1,,655,,30d,2025-01-31T23:00:00+00:00,7.824341147e-212,
CGIE3_ID_02,2025-01,spearman::spatial_dispersion_km--temporal_burstiness,spatial_dispersion_km,temporal_burstiness,spearman,undirected,candidate,estimable,-0.6456823503,0.6456823503,-1,,655,,30d,2025-01-31T23:00:00+00:00,1.574321115e-78,
CGIE3_ID_02,2025-02,spearman::depth_mad_km--event_count,depth_mad_km,event_count,spearman,undirected,candidate,estimable,0.2003617091,0.2003617091,1,,672,,30d,2025-02-28T23:00:00+00:00,1.627665263e-07,
CGIE3_ID_02,2025-02,spearman::depth_mad_km--interevent_time_mad_hours,depth_mad_km,interevent_time_mad_hours,spearman,undirected,candidate,estimable,0.20534273,0.20534273,1,,672,,30d,2025-02-28T23:00:00+00:00,7.851244689e-08,
CGIE3_ID_02,2025-02,spearman::depth_mad_km--log10_cumulative_energy_joule,depth_mad_km,log10_cumulative_energy_joule,spearman,undirected,candidate,estimable,0.2087956946,0.2087956946,1,,672,,30d,2025-02-28T23:00:00+00:00,4.685553531e-08,
CGIE3_ID_02,2025-02,spearman::depth_mad_km--maximum_magnitude,depth_mad_km,maximum_magnitude,spearman,undirected,candidate,estimable,0.1810082372,0.1810082372,1,,672,,30d,2025-02-28T23:00:00+00:00,2.32850754e-06,
CGIE3_ID_02,2025-02,spearman::depth_mad_km--median_depth_km,depth_mad_km,median_depth_km,spearman,undirected,candidate,estimable,-0.1145862161,0.1145862161,-1,,672,,30d,2025-02-28T23:00:00+00:00,0.002932872078,
CGIE3_ID_02,2025-02,spearman::depth_mad_km--median_interevent_time_hours,depth_mad_km,median_interevent_time_hours,spearman,undirected,candidate,estimable,0.5112062994,0.5112062994,1,,672,,30d,2025-02-28T23:00:00+00:00,5.115293218e-46,
CGIE3_ID_02,2025-02,spearman::depth_mad_km--spatial_dispersion_km,depth_mad_km,spatial_dispersion_km,spearman,undirected,candidate,estimable,-0.1491862154,0.1491862154,-1,,672,,30d,2025-02-28T23:00:00+00:00,0.0001036465721,
CGIE3_ID_02,2025-02,spearman::depth_mad_km--temporal_burstiness,depth_mad_km,temporal_burstiness,spearman,undirected,candidate,estimable,0.201146438,0.201146438,1,,672,,30d,2025-02-28T23:00:00+00:00,1.452814618e-07,
CGIE3_ID_02,2025-02,spearman::event_count--interevent_time_mad_hours,event_count,interevent_time_mad_hours,spearman,undirected,candidate,estimable,-0.3004397604,0.3004397604,-1,,672,,30d,2025-02-28T23:00:00+00:00,1.743177042e-15,
CGIE3_ID_02,2025-02,spearman::event_count--log10_cumulative_energy_joule,event_count,log10_cumulative_energy_joule,spearman,undirected,candidate,estimable,0.9974134391,0.9974134391,1,,672,,30d,2025-02-28T23:00:00+00:00,0,
CGIE3_ID_02,2025-02,spearman::event_count--maximum_magnitude,event_count,maximum_magnitude,spearman,undirected,candidate,estimable,0.9210625238,0.9210625238,1,,672,,30d,2025-02-28T23:00:00+00:00,1.260732375e-276,
CGIE3_ID_02,2025-02,spearman::event_count--median_depth_km,event_count,median_depth_km,spearman,undirected,candidate,estimable,-0.8711745624,0.8711745624,-1,,672,,30d,2025-02-28T23:00:00+00:00,3.608007239e-209,
CGIE3_ID_02,2025-02,spearman::event_count--median_interevent_time_hours,event_count,median_interevent_time_hours,spearman,undirected,candidate,estimable,-0.04255844587,0.04255844587,-1,,672,,30d,2025-02-28T23:00:00+00:00,0.2705980899,
CGIE3_ID_02,2025-02,spearman::event_count--spatial_dispersion_km,event_count,spatial_dispersion_km,spearman,undirected,candidate,estimable,-0.8412440317,0.8412440317,-1,,672,,30d,2025-02-28T23:00:00+00:00,4.172780706e-181,
CGIE3_ID_02,2025-02,spearman::event_count--temporal_burstiness,event_count,temporal_burstiness,spearman,undirected,candidate,estimable,0.8932758341,0.8932758341,1,,672,,30d,2025-02-28T23:00:00+00:00,7.451999962e-235,
CGIE3_ID_02,2025-02,spearman::interevent_time_mad_hours--log10_cumulative_energy_joule,interevent_time_mad_hours,log10_cumulative_energy_joule,spearman,undirected,candidate,estimable,-0.3027238588,0.3027238588,-1,,672,,30d,2025-02-28T23:00:00+00:00,1.04150347e-15,
CGIE3_ID_02,2025-02,spearman::interevent_time_mad_hours--maximum_magnitude,interevent_time_mad_hours,maximum_magnitude,spearman,undirected,candidate,estimable,-0.540894011,0.540894011,-1,,672,,30d,2025-02-28T23:00:00+00:00,2.504940858e-52,
CGIE3_ID_02,2025-02,spearman::interevent_time_mad_hours--median_depth_km,interevent_time_mad_hours,median_depth_km,spearman,undirected,candidate,estimable,0.562406243,0.562406243,1,,672,,30d,2025-02-28T23:00:00+00:00,2.612807319e-57,
CGIE3_ID_02,2025-02,spearman::interevent_time_mad_hours--median_interevent_time_hours,interevent_time_mad_hours,median_interevent_time_hours,spearman,undirected,candidate,estimable,0.8503403305,0.8503403305,1,,672,,30d,2025-02-28T23:00:00+00:00,5.601361103e-189,
CGIE3_ID_02,2025-02,spearman::interevent_time_mad_hours--spatial_dispersion_km,interevent_time_mad_hours,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.5746175311,0.5746175311,1,,672,,30d,2025-02-28T23:00:00+00:00,2.647737023e-60,
CGIE3_ID_02,2025-02,spearman::interevent_time_mad_hours--temporal_burstiness,interevent_time_mad_hours,temporal_burstiness,spearman,undirected,candidate,estimable,-0.516614671,0.516614671,-1,,672,,30d,2025-02-28T23:00:00+00:00,4.030295855e-47,
CGIE3_ID_02,2025-02,spearman::log10_cumulative_energy_joule--maximum_magnitude,log10_cumulative_energy_joule,maximum_magnitude,spearman,undirected,candidate,estimable,0.9206598575,0.9206598575,1,,672,,30d,2025-02-28T23:00:00+00:00,6.465114491e-276,
CGIE3_ID_02,2025-02,spearman::log10_cumulative_energy_joule--median_depth_km,log10_cumulative_energy_joule,median_depth_km,spearman,undirected,candidate,estimable,-0.8683752251,0.8683752251,-1,,672,,30d,2025-02-28T23:00:00+00:00,2.94039729e-206,
CGIE3_ID_02,2025-02,spearman::log10_cumulative_energy_joule--median_interevent_time_hours,log10_cumulative_energy_joule,median_interevent_time_hours,spearman,undirected,candidate,estimable,-0.04547928886,0.04547928886,-1,,672,,30d,2025-02-28T23:00:00+00:00,0.2390469472,
CGIE3_ID_02,2025-02,spearman::log10_cumulative_energy_joule--spatial_dispersion_km,log10_cumulative_energy_joule,spatial_dispersion_km,spearman,undirected,candidate,estimable,-0.8460982734,0.8460982734,-1,,672,,30d,2025-02-28T23:00:00+00:00,3.040863711e-185,
CGIE3_ID_02,2025-02,spearman::log10_cumulative_energy_joule--temporal_burstiness,log10_cumulative_energy_joule,temporal_burstiness,spearman,undirected,candidate,estimable,0.8929696472,0.8929696472,1,,672,,30d,2025-02-28T23:00:00+00:00,1.84371289e-234,
CGIE3_ID_02,2025-02,spearman::maximum_magnitude--median_depth_km,maximum_magnitude,median_depth_km,spearman,undirected,candidate,estimable,-0.8773541944,0.8773541944,-1,,672,,30d,2025-02-28T23:00:00+00:00,7.620963649e-216,
CGIE3_ID_02,2025-02,spearman::maximum_magnitude--median_interevent_time_hours,maximum_magnitude,median_interevent_time_hours,spearman,undirected,candidate,estimable,-0.2748787072,0.2748787072,-1,,672,,30d,2025-02-28T23:00:00+00:00,4.089439828e-13,
CGIE3_ID_02,2025-02,spearman::maximum_magnitude--spatial_dispersion_km,maximum_magnitude,spatial_dispersion_km,spearman,undirected,candidate,estimable,-0.8236553266,0.8236553266,-1,,672,,30d,2025-02-28T23:00:00+00:00,3.310546309e-167,
CGIE3_ID_02,2025-02,spearman::maximum_magnitude--temporal_burstiness,maximum_magnitude,temporal_burstiness,spearman,undirected,candidate,estimable,0.9206587612,0.9206587612,1,,672,,30d,2025-02-28T23:00:00+00:00,6.493877757e-276,
CGIE3_ID_02,2025-02,spearman::median_depth_km--median_interevent_time_hours,median_depth_km,median_interevent_time_hours,spearman,undirected,candidate,estimable,0.3222658775,0.3222658775,1,,672,,30d,2025-02-28T23:00:00+00:00,1.051466905e-17,
