experiment_id,window_id,relation_id,source_id,target_id,id02_status,null_id,observed_strength,observed_absolute_strength,paired_observation_count,requested_repetitions,estimable_repetitions,null_admissible,non_admissible_reason,null_mean_absolute_strength,null_median_absolute_strength,null_q95_absolute_strength,empirical_p_value,id02_status_modified,corrected_p_value,passes_alpha_0_05,passes_alpha_0_10
CGIE3_ID_03,30d,spearman::median_depth_km--spatial_dispersion_km,median_depth_km,spatial_dispersion_km,eligible,circular_temporal_shift,0.7668159829,0.7668159829,8707,300,300,True,,0.2081178774,0.1902242233,0.4766770031,0.003322259136,False,0.007973421927,True,True
CGIE3_ID_03,30d,spearman::median_depth_km--spatial_dispersion_km,median_depth_km,spatial_dispersion_km,eligible,independent_block_permutation,0.7668159829,0.7668159829,8707,300,300,True,,0.1772722467,0.1550522931,0.426969562,0.003322259136,False,0.007973421927,True,True
CGIE3_ID_03,30d,spearman::median_depth_km--spatial_dispersion_km,median_depth_km,spatial_dispersion_km,eligible,within_window_value_permutation,0.7668159829,0.7668159829,8707,300,300,True,,0.008721144353,0.007076916862,0.02093521702,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,30d,spearman::median_interevent_time_hours--spatial_dispersion_km,median_interevent_time_hours,spatial_dispersion_km,eligible,circular_temporal_shift,0.6227898219,0.6227898219,8707,300,300,True,,0.1526444189,0.1074357796,0.4516198481,0.03322259136,False,0.05695301376,False,True
CGIE3_ID_03,30d,spearman::median_interevent_time_hours--spatial_dispersion_km,median_interevent_time_hours,spatial_dispersion_km,eligible,independent_block_permutation,0.6227898219,0.6227898219,8707,300,300,True,,0.1815583758,0.1708327403,0.3995866868,0.003322259136,False,0.007973421927,True,True
CGIE3_ID_03,30d,spearman::median_interevent_time_hours--spatial_dispersion_km,median_interevent_time_hours,spatial_dispersion_km,eligible,within_window_value_permutation,0.6227898219,0.6227898219,8707,300,300,True,,0.008027670167,0.006818323428,0.02118583666,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,30d,spearman::median_interevent_time_hours--temporal_burstiness,median_interevent_time_hours,temporal_burstiness,eligible,circular_temporal_shift,-0.8710282538,0.8710282538,8671,300,300,True,,0.1467703043,0.1231686296,0.3445944402,0.003322259136,False,0.007973421927,True,True
CGIE3_ID_03,30d,spearman::median_interevent_time_hours--temporal_burstiness,median_interevent_time_hours,temporal_burstiness,eligible,independent_block_permutation,-0.8710282538,0.8710282538,8671,300,300,True,,0.1739095529,0.1386213405,0.4285805492,0.003322259136,False,0.007973421927,True,True
CGIE3_ID_03,30d,spearman::median_interevent_time_hours--temporal_burstiness,median_interevent_time_hours,temporal_burstiness,eligible,within_window_value_permutation,-0.8710282538,0.8710282538,8671,300,300,True,,0.008525502832,0.007348612506,0.01969675362,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,30d,spearman::spatial_dispersion_km--temporal_burstiness,spatial_dispersion_km,temporal_burstiness,candidate,circular_temporal_shift,-0.4276225484,0.4276225484,8671,300,300,True,,0.1605447641,0.125899855,0.4278166435,0.05647840532,False,0.07973421927,False,True
CGIE3_ID_03,30d,spearman::spatial_dispersion_km--temporal_burstiness,spatial_dispersion_km,temporal_burstiness,candidate,independent_block_permutation,-0.4276225484,0.4276225484,8671,300,300,True,,0.1658163378,0.1444394625,0.3834845776,0.02990033223,False,0.04784053156,True,True
CGIE3_ID_03,30d,spearman::spatial_dispersion_km--temporal_burstiness,spatial_dispersion_km,temporal_burstiness,candidate,within_window_value_permutation,-0.4276225484,0.4276225484,8671,300,300,True,,0.008641131664,0.006985867963,0.02300476508,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::depth_mad_km--median_depth_km,depth_mad_km,median_depth_km,candidate,circular_temporal_shift,-0.2500408068,0.2500408068,7429,300,300,True,,0.05122873249,0.043242642,0.1229592025,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::depth_mad_km--median_depth_km,depth_mad_km,median_depth_km,candidate,independent_block_permutation,-0.2500408068,0.2500408068,7429,300,300,True,,0.05453376783,0.04738598235,0.1365719099,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::depth_mad_km--median_depth_km,depth_mad_km,median_depth_km,candidate,within_window_value_permutation,-0.2500408068,0.2500408068,7429,300,300,True,,0.009478202026,0.007886034837,0.02455607022,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::event_count--log10_cumulative_energy_joule,event_count,log10_cumulative_energy_joule,eligible,circular_temporal_shift,0.7643132483,0.7643132483,8366,300,300,True,,0.05487626145,0.04948495833,0.1212023822,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::event_count--log10_cumulative_energy_joule,event_count,log10_cumulative_energy_joule,eligible,independent_block_permutation,0.7643132483,0.7643132483,8366,300,300,True,,0.07083460267,0.05575424805,0.1777739483,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::event_count--log10_cumulative_energy_joule,event_count,log10_cumulative_energy_joule,eligible,within_window_value_permutation,0.7643132483,0.7643132483,8366,300,300,True,,0.008814592128,0.007172983904,0.02121317585,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::event_count--maximum_magnitude,event_count,maximum_magnitude,eligible,circular_temporal_shift,0.6849611887,0.6849611887,8366,300,300,True,,0.05171618573,0.04886421262,0.1114881735,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::event_count--maximum_magnitude,event_count,maximum_magnitude,eligible,independent_block_permutation,0.6849611887,0.6849611887,8366,300,300,True,,0.0682619988,0.05705591195,0.1810731636,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::event_count--maximum_magnitude,event_count,maximum_magnitude,eligible,within_window_value_permutation,0.6849611887,0.6849611887,8366,300,300,True,,0.008974884332,0.007743857545,0.02140752027,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::event_count--median_interevent_time_hours,event_count,median_interevent_time_hours,eligible,circular_temporal_shift,-0.6985971355,0.6985971355,7429,300,300,True,,0.05313123341,0.0505985734,0.1064141692,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::event_count--median_interevent_time_hours,event_count,median_interevent_time_hours,eligible,independent_block_permutation,-0.6985971355,0.6985971355,7429,300,300,True,,0.06856708475,0.05349555392,0.167123451,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::event_count--median_interevent_time_hours,event_count,median_interevent_time_hours,eligible,within_window_value_permutation,-0.6985971355,0.6985971355,7429,300,300,True,,0.00892282828,0.007655484921,0.02169749178,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::event_count--temporal_burstiness,event_count,temporal_burstiness,eligible,circular_temporal_shift,0.726327815,0.726327815,6411,300,300,True,,0.07143052739,0.05502505926,0.181915466,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::event_count--temporal_burstiness,event_count,temporal_burstiness,eligible,independent_block_permutation,0.726327815,0.726327815,6411,300,300,True,,0.07507420794,0.06443476951,0.1824845068,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::event_count--temporal_burstiness,event_count,temporal_burstiness,eligible,within_window_value_permutation,0.726327815,0.726327815,6411,300,300,True,,0.00966387726,0.008478695795,0.02293207269,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::interevent_time_mad_hours--median_depth_km,interevent_time_mad_hours,median_depth_km,candidate,circular_temporal_shift,0.2309277449,0.2309277449,7429,300,300,True,,0.04921984937,0.04029180817,0.122577932,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::interevent_time_mad_hours--median_depth_km,interevent_time_mad_hours,median_depth_km,candidate,independent_block_permutation,0.2309277449,0.2309277449,7429,300,300,True,,0.05519562676,0.04837071252,0.1274926416,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::interevent_time_mad_hours--median_depth_km,interevent_time_mad_hours,median_depth_km,candidate,within_window_value_permutation,0.2309277449,0.2309277449,7429,300,300,True,,0.009051155868,0.008234401595,0.02207196724,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::interevent_time_mad_hours--median_interevent_time_hours,interevent_time_mad_hours,median_interevent_time_hours,candidate,circular_temporal_shift,0.3619797493,0.3619797493,7429,300,300,True,,0.05088191515,0.04102620337,0.1262792992,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::interevent_time_mad_hours--median_interevent_time_hours,interevent_time_mad_hours,median_interevent_time_hours,candidate,independent_block_permutation,0.3619797493,0.3619797493,7429,300,300,True,,0.04989921147,0.0435761012,0.1216807639,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::interevent_time_mad_hours--median_interevent_time_hours,interevent_time_mad_hours,median_interevent_time_hours,candidate,within_window_value_permutation,0.3619797493,0.3619797493,7429,300,300,True,,0.008489945185,0.006942623157,0.0208853589,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::interevent_time_mad_hours--temporal_burstiness,interevent_time_mad_hours,temporal_burstiness,eligible,circular_temporal_shift,-0.6501812247,0.6501812247,6411,300,300,True,,0.07218601281,0.058450043,0.1609304985,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::interevent_time_mad_hours--temporal_burstiness,interevent_time_mad_hours,temporal_burstiness,eligible,independent_block_permutation,-0.6501812247,0.6501812247,6411,300,300,True,,0.06701113037,0.05883438446,0.1603755214,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::interevent_time_mad_hours--temporal_burstiness,interevent_time_mad_hours,temporal_burstiness,eligible,within_window_value_permutation,-0.6501812247,0.6501812247,6411,300,300,True,,0.009478074241,0.008007051082,0.02369297117,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::log10_cumulative_energy_joule--maximum_magnitude,log10_cumulative_energy_joule,maximum_magnitude,eligible,circular_temporal_shift,0.9857719933,0.9857719933,8366,300,300,True,,0.04826116821,0.04311684198,0.116997634,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::log10_cumulative_energy_joule--maximum_magnitude,log10_cumulative_energy_joule,maximum_magnitude,eligible,independent_block_permutation,0.9857719933,0.9857719933,8366,300,300,True,,0.06716446751,0.05702356229,0.1631735051,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::log10_cumulative_energy_joule--maximum_magnitude,log10_cumulative_energy_joule,maximum_magnitude,eligible,within_window_value_permutation,0.9857719933,0.9857719933,8366,300,300,True,,0.008954237799,0.007687127323,0.02184686555,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::log10_cumulative_energy_joule--median_interevent_time_hours,log10_cumulative_energy_joule,median_interevent_time_hours,eligible,circular_temporal_shift,-0.6192985896,0.6192985896,7429,300,300,True,,0.05193154257,0.0492322537,0.1242536507,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::log10_cumulative_energy_joule--median_interevent_time_hours,log10_cumulative_energy_joule,median_interevent_time_hours,eligible,independent_block_permutation,-0.6192985896,0.6192985896,7429,300,300,True,,0.06642364076,0.05533308142,0.1680894973,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::log10_cumulative_energy_joule--median_interevent_time_hours,log10_cumulative_energy_joule,median_interevent_time_hours,eligible,within_window_value_permutation,-0.6192985896,0.6192985896,7429,300,300,True,,0.009466889706,0.007681682437,0.02284236989,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::log10_cumulative_energy_joule--temporal_burstiness,log10_cumulative_energy_joule,temporal_burstiness,eligible,circular_temporal_shift,0.6035365782,0.6035365782,6411,300,300,True,,0.05733171197,0.05505649662,0.1278733046,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::log10_cumulative_energy_joule--temporal_burstiness,log10_cumulative_energy_joule,temporal_burstiness,eligible,independent_block_permutation,0.6035365782,0.6035365782,6411,300,300,True,,0.06749686889,0.05791971043,0.1723644434,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::log10_cumulative_energy_joule--temporal_burstiness,log10_cumulative_energy_joule,temporal_burstiness,eligible,within_window_value_permutation,0.6035365782,0.6035365782,6411,300,300,True,,0.01039551457,0.009387711306,0.02336831317,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::maximum_magnitude--median_interevent_time_hours,maximum_magnitude,median_interevent_time_hours,eligible,circular_temporal_shift,-0.5691115683,0.5691115683,7429,300,300,True,,0.04964602947,0.04367980527,0.1175014355,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::maximum_magnitude--median_interevent_time_hours,maximum_magnitude,median_interevent_time_hours,eligible,independent_block_permutation,-0.5691115683,0.5691115683,7429,300,300,True,,0.06306480156,0.05372840284,0.1578899361,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::maximum_magnitude--median_interevent_time_hours,maximum_magnitude,median_interevent_time_hours,eligible,within_window_value_permutation,-0.5691115683,0.5691115683,7429,300,300,True,,0.009827990607,0.008059549981,0.02492868843,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::maximum_magnitude--temporal_burstiness,maximum_magnitude,temporal_burstiness,eligible,circular_temporal_shift,0.5554651543,0.5554651543,6411,300,300,True,,0.0541247211,0.05289235437,0.1267456283,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::maximum_magnitude--temporal_burstiness,maximum_magnitude,temporal_burstiness,eligible,independent_block_permutation,0.5554651543,0.5554651543,6411,300,300,True,,0.0664002019,0.05731749673,0.1556415782,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::maximum_magnitude--temporal_burstiness,maximum_magnitude,temporal_burstiness,eligible,within_window_value_permutation,0.5554651543,0.5554651543,6411,300,300,True,,0.009666538025,0.007900986817,0.02385058578,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::median_depth_km--spatial_dispersion_km,median_depth_km,spatial_dispersion_km,candidate,circular_temporal_shift,0.3355845205,0.3355845205,7429,300,300,True,,0.05324829399,0.04638032121,0.1177257942,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::median_depth_km--spatial_dispersion_km,median_depth_km,spatial_dispersion_km,candidate,independent_block_permutation,0.3355845205,0.3355845205,7429,300,300,True,,0.06073202623,0.05254036399,0.1411622826,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::median_depth_km--spatial_dispersion_km,median_depth_km,spatial_dispersion_km,candidate,within_window_value_permutation,0.3355845205,0.3355845205,7429,300,300,True,,0.009686198015,0.007978801821,0.02564105707,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::median_interevent_time_hours--spatial_dispersion_km,median_interevent_time_hours,spatial_dispersion_km,candidate,circular_temporal_shift,0.3159157065,0.3159157065,7429,300,300,True,,0.06796872776,0.05874903982,0.1623405127,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::median_interevent_time_hours--spatial_dispersion_km,median_interevent_time_hours,spatial_dispersion_km,candidate,independent_block_permutation,0.3159157065,0.3159157065,7429,300,300,True,,0.07129097806,0.06355587599,0.1650946368,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::median_interevent_time_hours--spatial_dispersion_km,median_interevent_time_hours,spatial_dispersion_km,candidate,within_window_value_permutation,0.3159157065,0.3159157065,7429,300,300,True,,0.009905102023,0.008187881883,0.02430174778,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::median_interevent_time_hours--temporal_burstiness,median_interevent_time_hours,temporal_burstiness,eligible,circular_temporal_shift,-0.8153786569,0.8153786569,6411,300,300,True,,0.06943034614,0.06423174257,0.1611812939,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::median_interevent_time_hours--temporal_burstiness,median_interevent_time_hours,temporal_burstiness,eligible,independent_block_permutation,-0.8153786569,0.8153786569,6411,300,300,True,,0.07318081812,0.06155340601,0.1743399165,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::median_interevent_time_hours--temporal_burstiness,median_interevent_time_hours,temporal_burstiness,eligible,within_window_value_permutation,-0.8153786569,0.8153786569,6411,300,300,True,,0.01019470764,0.009219986915,0.023920088,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::spatial_dispersion_km--temporal_burstiness,spatial_dispersion_km,temporal_burstiness,candidate,circular_temporal_shift,-0.3260219094,0.3260219094,6411,300,300,True,,0.06111210274,0.05682986845,0.1431401971,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::spatial_dispersion_km--temporal_burstiness,spatial_dispersion_km,temporal_burstiness,candidate,independent_block_permutation,-0.3260219094,0.3260219094,6411,300,300,True,,0.06761172536,0.06180355353,0.1486389191,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,3d,spearman::spatial_dispersion_km--temporal_burstiness,spatial_dispersion_km,temporal_burstiness,candidate,within_window_value_permutation,-0.3260219094,0.3260219094,6411,300,300,True,,0.009260847555,0.007593618475,0.022530058,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,7d,spearman::depth_mad_km--median_depth_km,depth_mad_km,median_depth_km,eligible,circular_temporal_shift,-0.364965898,0.364965898,8676,300,300,True,,0.07533519366,0.05662840533,0.192471087,0.003322259136,False,0.003671970624,True,True
CGIE3_ID_03,7d,spearman::depth_mad_km--median_depth_km,depth_mad_km,median_depth_km,eligible,independent_block_permutation,-0.364965898,0.364965898,8676,300,300,True,,0.07866811966,0.06556535394,0.2000008364,0.003322259136,False,0.003488372093,True,True
CGIE3_ID_03,7d,spearman::depth_mad_km--median_depth_km,depth_mad_km,median_depth_km,eligible,within_window_value_permutation,-0.364965898,0.364965898,8676,300,300,True,,0.008795482048,0.006981139157,0.02139708092,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,7d,spearman::event_count--interevent_time_mad_hours,event_count,interevent_time_mad_hours,eligible,circular_temporal_shift,-0.688406885,0.688406885,8676,300,300,True,,0.08788718227,0.08182873158,0.2035337826,0.003322259136,False,0.003671970624,True,True
CGIE3_ID_03,7d,spearman::event_count--interevent_time_mad_hours,event_count,interevent_time_mad_hours,eligible,independent_block_permutation,-0.688406885,0.688406885,8676,300,300,True,,0.1005965655,0.08020467017,0.2367922702,0.003322259136,False,0.003488372093,True,True
CGIE3_ID_03,7d,spearman::event_count--interevent_time_mad_hours,event_count,interevent_time_mad_hours,eligible,within_window_value_permutation,-0.688406885,0.688406885,8676,300,300,True,,0.008409390619,0.006800112346,0.02040769757,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,7d,spearman::event_count--log10_cumulative_energy_joule,event_count,log10_cumulative_energy_joule,eligible,circular_temporal_shift,0.7666303704,0.7666303704,8719,300,300,True,,0.1000060852,0.1080526129,0.2095656591,0.003322259136,False,0.003671970624,True,True
CGIE3_ID_03,7d,spearman::event_count--log10_cumulative_energy_joule,event_count,log10_cumulative_energy_joule,eligible,independent_block_permutation,0.7666303704,0.7666303704,8719,300,300,True,,0.09671789594,0.07461444738,0.2419594095,0.003322259136,False,0.003488372093,True,True
CGIE3_ID_03,7d,spearman::event_count--log10_cumulative_energy_joule,event_count,log10_cumulative_energy_joule,eligible,within_window_value_permutation,0.7666303704,0.7666303704,8719,300,300,True,,0.008712280737,0.007229739555,0.02174616715,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,7d,spearman::event_count--maximum_magnitude,event_count,maximum_magnitude,eligible,circular_temporal_shift,0.6896061577,0.6896061577,8719,300,300,True,,0.09770804166,0.1017899863,0.1942369228,0.003322259136,False,0.003671970624,True,True
CGIE3_ID_03,7d,spearman::event_count--maximum_magnitude,event_count,maximum_magnitude,eligible,independent_block_permutation,0.6896061577,0.6896061577,8719,300,300,True,,0.09164653268,0.07593239969,0.2319227011,0.003322259136,False,0.003488372093,True,True
CGIE3_ID_03,7d,spearman::event_count--maximum_magnitude,event_count,maximum_magnitude,eligible,within_window_value_permutation,0.6896061577,0.6896061577,8719,300,300,True,,0.008502780449,0.006868180514,0.02007743791,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,7d,spearman::event_count--median_depth_km,event_count,median_depth_km,candidate,circular_temporal_shift,-0.2208414768,0.2208414768,8719,300,300,True,,0.1131081643,0.1031214319,0.2572097885,0.1096345515,False,0.1096345515,False,False
CGIE3_ID_03,7d,spearman::event_count--median_depth_km,event_count,median_depth_km,candidate,independent_block_permutation,-0.2208414768,0.2208414768,8719,300,300,True,,0.08846869734,0.07735136374,0.2055827983,0.03986710963,False,0.03986710963,True,True
CGIE3_ID_03,7d,spearman::event_count--median_depth_km,event_count,median_depth_km,candidate,within_window_value_permutation,-0.2208414768,0.2208414768,8719,300,300,True,,0.008262306371,0.00721389999,0.02037002595,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,7d,spearman::event_count--median_interevent_time_hours,event_count,median_interevent_time_hours,eligible,circular_temporal_shift,-0.810951928,0.810951928,8676,300,300,True,,0.08857001918,0.07509259552,0.2217058792,0.003322259136,False,0.003671970624,True,True
CGIE3_ID_03,7d,spearman::event_count--median_interevent_time_hours,event_count,median_interevent_time_hours,eligible,independent_block_permutation,-0.810951928,0.810951928,8676,300,300,True,,0.113577766,0.09521823399,0.2855954914,0.003322259136,False,0.003488372093,True,True
CGIE3_ID_03,7d,spearman::event_count--median_interevent_time_hours,event_count,median_interevent_time_hours,eligible,within_window_value_permutation,-0.810951928,0.810951928,8676,300,300,True,,0.008287554102,0.006959453626,0.02072438803,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,7d,spearman::event_count--temporal_burstiness,event_count,temporal_burstiness,eligible,circular_temporal_shift,0.7135910808,0.7135910808,8578,300,300,True,,0.08328081973,0.07027632222,0.1984926356,0.003322259136,False,0.003671970624,True,True
CGIE3_ID_03,7d,spearman::event_count--temporal_burstiness,event_count,temporal_burstiness,eligible,independent_block_permutation,0.7135910808,0.7135910808,8578,300,300,True,,0.09734412856,0.08378177921,0.235517218,0.003322259136,False,0.003488372093,True,True
CGIE3_ID_03,7d,spearman::event_count--temporal_burstiness,event_count,temporal_burstiness,eligible,within_window_value_permutation,0.7135910808,0.7135910808,8578,300,300,True,,0.00916123164,0.007937258495,0.02248281768,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,7d,spearman::interevent_time_mad_hours--log10_cumulative_energy_joule,interevent_time_mad_hours,log10_cumulative_energy_joule,candidate,circular_temporal_shift,-0.5874195081,0.5874195081,8676,300,300,True,,0.07340985934,0.06345373604,0.1939355378,0.003322259136,False,0.003671970624,True,True
CGIE3_ID_03,7d,spearman::interevent_time_mad_hours--log10_cumulative_energy_joule,interevent_time_mad_hours,log10_cumulative_energy_joule,candidate,independent_block_permutation,-0.5874195081,0.5874195081,8676,300,300,True,,0.07745039229,0.06529610029,0.2032275492,0.003322259136,False,0.003488372093,True,True
CGIE3_ID_03,7d,spearman::interevent_time_mad_hours--log10_cumulative_energy_joule,interevent_time_mad_hours,log10_cumulative_energy_joule,candidate,within_window_value_permutation,-0.5874195081,0.5874195081,8676,300,300,True,,0.008382601875,0.006760216069,0.0207225993,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,7d,spearman::interevent_time_mad_hours--maximum_magnitude,interevent_time_mad_hours,maximum_magnitude,eligible,circular_temporal_shift,-0.5469559863,0.5469559863,8676,300,300,True,,0.07905247244,0.06624681373,0.1775934888,0.003322259136,False,0.003671970624,True,True
CGIE3_ID_03,7d,spearman::interevent_time_mad_hours--maximum_magnitude,interevent_time_mad_hours,maximum_magnitude,eligible,independent_block_permutation,-0.5469559863,0.5469559863,8676,300,300,True,,0.07360638251,0.05860739232,0.1862090113,0.003322259136,False,0.003488372093,True,True
CGIE3_ID_03,7d,spearman::interevent_time_mad_hours--maximum_magnitude,interevent_time_mad_hours,maximum_magnitude,eligible,within_window_value_permutation,-0.5469559863,0.5469559863,8676,300,300,True,,0.008657391004,0.007353981968,0.02016804737,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,7d,spearman::interevent_time_mad_hours--median_interevent_time_hours,interevent_time_mad_hours,median_interevent_time_hours,eligible,circular_temporal_shift,0.8876132627,0.8876132627,8676,300,300,True,,0.07958900332,0.07360547262,0.1585933514,0.003322259136,False,0.003671970624,True,True
CGIE3_ID_03,7d,spearman::interevent_time_mad_hours--median_interevent_time_hours,interevent_time_mad_hours,median_interevent_time_hours,eligible,independent_block_permutation,0.8876132627,0.8876132627,8676,300,300,True,,0.08584229111,0.07422898932,0.2061301141,0.003322259136,False,0.003488372093,True,True
CGIE3_ID_03,7d,spearman::interevent_time_mad_hours--median_interevent_time_hours,interevent_time_mad_hours,median_interevent_time_hours,eligible,within_window_value_permutation,0.8876132627,0.8876132627,8676,300,300,True,,0.008258142014,0.006983860362,0.02123169769,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,7d,spearman::interevent_time_mad_hours--spatial_dispersion_km,interevent_time_mad_hours,spatial_dispersion_km,candidate,circular_temporal_shift,0.3415741573,0.3415741573,8676,300,300,True,,0.1134590336,0.0968727232,0.2656704434,0.01328903654,False,0.01395348837,True,True
CGIE3_ID_03,7d,spearman::interevent_time_mad_hours--spatial_dispersion_km,interevent_time_mad_hours,spatial_dispersion_km,candidate,independent_block_permutation,0.3415741573,0.3415741573,8676,300,300,True,,0.09169638658,0.08258579641,0.2089410802,0.003322259136,False,0.003488372093,True,True
CGIE3_ID_03,7d,spearman::interevent_time_mad_hours--spatial_dispersion_km,interevent_time_mad_hours,spatial_dispersion_km,candidate,within_window_value_permutation,0.3415741573,0.3415741573,8676,300,300,True,,0.008231763279,0.00702831493,0.01978218268,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,7d,spearman::interevent_time_mad_hours--temporal_burstiness,interevent_time_mad_hours,temporal_burstiness,eligible,circular_temporal_shift,-0.8309718002,0.8309718002,8578,300,300,True,,0.06941966058,0.05424717244,0.1851558476,0.003322259136,False,0.003671970624,True,True
CGIE3_ID_03,7d,spearman::interevent_time_mad_hours--temporal_burstiness,interevent_time_mad_hours,temporal_burstiness,eligible,independent_block_permutation,-0.8309718002,0.8309718002,8578,300,300,True,,0.08826318651,0.07045149714,0.212246911,0.003322259136,False,0.003488372093,True,True
CGIE3_ID_03,7d,spearman::interevent_time_mad_hours--temporal_burstiness,interevent_time_mad_hours,temporal_burstiness,eligible,within_window_value_permutation,-0.8309718002,0.8309718002,8578,300,300,True,,0.008020466612,0.007360943221,0.01879783967,0.003322259136,False,0.003322259136,True,True
CGIE3_ID_03,7d,spearman::log10_cumulative_energy_joule--maximum_magnitude,log10_cumulative_energy_joule,maximum_magnitude,eligible,circular_temporal_shift,0.9820847483,0.9820847483,8719,300,300,True,,0.0828732551,0.07407638947,0.18682996,0.003322259136,False,0.003671970624,True,True
CGIE3_ID_03,7d,spearman::log10_cumulative_energy_joule--maximum_magnitude,log10_cumulative_energy_joule,maximum_magnitude,eligible,independent_block_permutation,0.9820847483,0.9820847483,8719,300,300,True,,0.09522473183,0.07772789405,0.230569475,0.003322259136,False,0.003488372093,True,True
CGIE3_ID_03,7d,spearman::log10_cumulative_energy_joule--maximum_magnitude,log10_cumulative_energy_joule,maximum_magnitude,eligible,within_window_value_permutation,0.9820847483,0.9820847483,8719,300,300,True,,0.008938301082,0.007324255388,0.02259797007,0.003322259136,False,0.003322259136,True,True
