experiment_id,window_id,relation_id,source_id,target_id,id02_status,sampling_scheme,stride_hours,sampled_row_count,paired_observation_count,estimability,non_estimable_reason,strength,absolute_strength,sign,bootstrap_estimable_count,bootstrap_ci_lower,bootstrap_ci_upper,bootstrap_ci_width,lag1_autocorrelation_source,lag1_autocorrelation_target,bootstrap_seed,id02_status_modified,nominal_spacing_hours,irregular_spacing_fraction
CGIE3_ID_03,7d,spearman::interevent_time_mad_hours--spatial_dispersion_km,interevent_time_mad_hours,spatial_dispersion_km,candidate,half_window_stride,84,105,104,estimable,,0.2403399134,0.2403399134,1,300,0.02928780584,0.4305944229,0.401306617,0.03473897336,0.5508769779,3342503078,False,1,0
CGIE3_ID_03,7d,spearman::interevent_time_mad_hours--spatial_dispersion_km,interevent_time_mad_hours,spatial_dispersion_km,candidate,non_overlapping,168,53,52,estimable,,0.1831298557,0.1831298557,1,300,-0.04567720126,0.4055312049,0.4512084062,-0.1016503289,0.1959476896,2353599807,False,1,0
CGIE3_ID_03,7d,spearman::interevent_time_mad_hours--spatial_dispersion_km,interevent_time_mad_hours,spatial_dispersion_km,candidate,rolling_full,1,8760,8676,estimable,,0.3415741573,0.3415741573,1,300,0.1889832497,0.5021684239,0.3131851742,0.9698050164,0.9899491881,1554766650,False,1,0
CGIE3_ID_03,7d,spearman::interevent_time_mad_hours--temporal_burstiness,interevent_time_mad_hours,temporal_burstiness,eligible,half_window_stride,84,105,102,estimable,,-0.8260230363,0.8260230363,-1,300,-0.8811622301,-0.7235486402,0.15761359,0.03473897336,0.3970907478,3381822549,False,1,0
CGIE3_ID_03,7d,spearman::interevent_time_mad_hours--temporal_burstiness,interevent_time_mad_hours,temporal_burstiness,eligible,non_overlapping,168,53,52,estimable,,-0.8162725177,0.8162725177,-1,300,-0.9012025936,-0.6338261889,0.2673764048,-0.1016503289,0.04436961895,2650870832,False,1,0
CGIE3_ID_03,7d,spearman::interevent_time_mad_hours--temporal_burstiness,interevent_time_mad_hours,temporal_burstiness,eligible,rolling_full,1,8760,8578,estimable,,-0.8309718002,0.8309718002,-1,300,-0.8726220018,-0.7720540722,0.1005679295,0.9698050164,0.993065407,3653675335,False,1,0
CGIE3_ID_03,7d,spearman::log10_cumulative_energy_joule--maximum_magnitude,log10_cumulative_energy_joule,maximum_magnitude,eligible,half_window_stride,84,105,104,estimable,,0.9854201589,0.9854201589,1,300,0.9698260501,0.9891894241,0.01936337404,0.5217584676,0.5037104416,171999123,False,1,0
CGIE3_ID_03,7d,spearman::log10_cumulative_energy_joule--maximum_magnitude,log10_cumulative_energy_joule,maximum_magnitude,eligible,non_overlapping,168,53,52,estimable,,0.9855028731,0.9855028731,1,300,0.9635541333,0.9911675208,0.0276133875,0.05544061626,0.08682642014,546389075,False,1,0
CGIE3_ID_03,7d,spearman::log10_cumulative_energy_joule--maximum_magnitude,log10_cumulative_energy_joule,maximum_magnitude,eligible,rolling_full,1,8760,8719,estimable,,0.9820847483,0.9820847483,1,300,0.9714577842,0.9875245907,0.01606680645,0.9944621502,0.9934766805,452077683,False,1,0
CGIE3_ID_03,7d,spearman::log10_cumulative_energy_joule--median_interevent_time_hours,log10_cumulative_energy_joule,median_interevent_time_hours,candidate,half_window_stride,84,105,104,estimable,,-0.6604039305,0.6604039305,-1,300,-0.7205166551,-0.5110129419,0.2095037132,0.5217584676,0.3435027579,3499310693,False,1,0
CGIE3_ID_03,7d,spearman::log10_cumulative_energy_joule--median_interevent_time_hours,log10_cumulative_energy_joule,median_interevent_time_hours,candidate,non_overlapping,168,53,52,estimable,,-0.6570477248,0.6570477248,-1,300,-0.7389947245,-0.5224531433,0.2165415812,0.05544061626,-0.03145651691,3013795029,False,1,0
CGIE3_ID_03,7d,spearman::log10_cumulative_energy_joule--median_interevent_time_hours,log10_cumulative_energy_joule,median_interevent_time_hours,candidate,rolling_full,1,8760,8676,estimable,,-0.6690150291,0.6690150291,-1,300,-0.73508343,-0.5799082383,0.1551751917,0.9944621502,0.9793224747,832525858,False,1,0
CGIE3_ID_03,7d,spearman::log10_cumulative_energy_joule--temporal_burstiness,log10_cumulative_energy_joule,temporal_burstiness,eligible,half_window_stride,84,105,102,estimable,,0.5864088979,0.5864088979,1,300,0.4467509933,0.6725739765,0.2258229832,0.5217584676,0.3970907478,1825631432,False,1,0
CGIE3_ID_03,7d,spearman::log10_cumulative_energy_joule--temporal_burstiness,log10_cumulative_energy_joule,temporal_burstiness,eligible,non_overlapping,168,53,52,estimable,,0.5654401093,0.5654401093,1,300,0.3647854227,0.7133823592,0.3485969366,0.05544061626,0.04436961895,3314176414,False,1,0
CGIE3_ID_03,7d,spearman::log10_cumulative_energy_joule--temporal_burstiness,log10_cumulative_energy_joule,temporal_burstiness,eligible,rolling_full,1,8760,8578,estimable,,0.6071523526,0.6071523526,1,300,0.5016444981,0.7068929473,0.2052484492,0.9944621502,0.993065407,3261230278,False,1,0
CGIE3_ID_03,7d,spearman::maximum_magnitude--median_interevent_time_hours,maximum_magnitude,median_interevent_time_hours,candidate,half_window_stride,84,105,104,estimable,,-0.6007658905,0.6007658905,-1,300,-0.6795585758,-0.4835014625,0.1960571133,0.5037104416,0.3435027579,1899539641,False,1,0
CGIE3_ID_03,7d,spearman::maximum_magnitude--median_interevent_time_hours,maximum_magnitude,median_interevent_time_hours,candidate,non_overlapping,168,53,52,estimable,,-0.6156292143,0.6156292143,-1,300,-0.7036225737,-0.4496025229,0.2540200508,0.08682642014,-0.03145651691,1138547555,False,1,0
CGIE3_ID_03,7d,spearman::maximum_magnitude--median_interevent_time_hours,maximum_magnitude,median_interevent_time_hours,candidate,rolling_full,1,8760,8676,estimable,,-0.6068095001,0.6068095001,-1,300,-0.6916338716,-0.5045145097,0.1871193619,0.9934766805,0.9793224747,543376313,False,1,0
CGIE3_ID_03,7d,spearman::maximum_magnitude--temporal_burstiness,maximum_magnitude,temporal_burstiness,eligible,half_window_stride,84,105,102,estimable,,0.543959089,0.543959089,1,300,0.42543153,0.6429542372,0.2175227072,0.5037104416,0.3970907478,3866409072,False,1,0
CGIE3_ID_03,7d,spearman::maximum_magnitude--temporal_burstiness,maximum_magnitude,temporal_burstiness,eligible,non_overlapping,168,53,52,estimable,,0.5480100822,0.5480100822,1,300,0.3053904231,0.6887211938,0.3833307707,0.08682642014,0.04436961895,210349868,False,1,0
CGIE3_ID_03,7d,spearman::maximum_magnitude--temporal_burstiness,maximum_magnitude,temporal_burstiness,eligible,rolling_full,1,8760,8578,estimable,,0.55085097,0.55085097,1,300,0.4275409282,0.6673256486,0.2397847204,0.9934766805,0.993065407,2440017249,False,1,0
CGIE3_ID_03,7d,spearman::median_depth_km--spatial_dispersion_km,median_depth_km,spatial_dispersion_km,eligible,half_window_stride,84,105,104,estimable,,0.4761549998,0.4761549998,1,300,0.2899205034,0.5765367602,0.2866162568,0.480047654,0.5508769779,1294149811,False,1,0
CGIE3_ID_03,7d,spearman::median_depth_km--spatial_dispersion_km,median_depth_km,spatial_dispersion_km,eligible,non_overlapping,168,53,52,estimable,,0.4617669605,0.4617669605,1,300,0.2532155554,0.651879709,0.3986641536,0.1693900766,0.1959476896,138433487,False,1,0
CGIE3_ID_03,7d,spearman::median_depth_km--spatial_dispersion_km,median_depth_km,spatial_dispersion_km,eligible,rolling_full,1,8760,8676,estimable,,0.5172865986,0.5172865986,1,300,0.4110079687,0.6088815418,0.1978735731,0.9939618396,0.9899491881,1951858317,False,1,0
CGIE3_ID_03,7d,spearman::median_interevent_time_hours--spatial_dispersion_km,median_interevent_time_hours,spatial_dispersion_km,candidate,half_window_stride,84,105,104,estimable,,0.2780462824,0.2780462824,1,300,0.03271453709,0.4811634499,0.4484489129,0.3435027579,0.5508769779,2222485662,False,1,0
CGIE3_ID_03,7d,spearman::median_interevent_time_hours--spatial_dispersion_km,median_interevent_time_hours,spatial_dispersion_km,candidate,non_overlapping,168,53,52,estimable,,0.2419533851,0.2419533851,1,300,-0.04582696899,0.4991390446,0.5449660136,-0.03145651691,0.1959476896,2955729571,False,1,0
CGIE3_ID_03,7d,spearman::median_interevent_time_hours--spatial_dispersion_km,median_interevent_time_hours,spatial_dispersion_km,candidate,rolling_full,1,8760,8676,estimable,,0.3727351704,0.3727351704,1,300,0.2242522136,0.5258709307,0.3016187171,0.9793224747,0.9899491881,1826614498,False,1,0
CGIE3_ID_03,7d,spearman::median_interevent_time_hours--temporal_burstiness,median_interevent_time_hours,temporal_burstiness,eligible,half_window_stride,84,105,102,estimable,,-0.8985179447,0.8985179447,-1,300,-0.9364786115,-0.8497574911,0.08672112038,0.3435027579,0.3970907478,110800008,False,1,0
CGIE3_ID_03,7d,spearman::median_interevent_time_hours--temporal_burstiness,median_interevent_time_hours,temporal_burstiness,eligible,non_overlapping,168,53,52,estimable,,-0.8973789806,0.8973789806,-1,300,-0.9477461189,-0.7731896972,0.1745564217,-0.03145651691,0.04436961895,2020475682,False,1,0
CGIE3_ID_03,7d,spearman::median_interevent_time_hours--temporal_burstiness,median_interevent_time_hours,temporal_burstiness,eligible,rolling_full,1,8760,8578,estimable,,-0.8975932607,0.8975932607,-1,300,-0.9230361659,-0.8555444451,0.06749172078,0.9793224747,0.993065407,3338896992,False,1,0
CGIE3_ID_03,7d,spearman::spatial_dispersion_km--temporal_burstiness,spatial_dispersion_km,temporal_burstiness,eligible,half_window_stride,84,105,102,estimable,,-0.2975555694,0.2975555694,-1,300,-0.5227071264,-0.04381481085,0.4788923155,0.5508769779,0.3970907478,2119826534,False,1,0
CGIE3_ID_03,7d,spearman::spatial_dispersion_km--temporal_burstiness,spatial_dispersion_km,temporal_burstiness,eligible,non_overlapping,168,53,52,estimable,,-0.2586869291,0.2586869291,-1,300,-0.4762444571,-0.02475788978,0.4514865673,0.1959476896,0.04436961895,2267313924,False,1,0
CGIE3_ID_03,7d,spearman::spatial_dispersion_km--temporal_burstiness,spatial_dispersion_km,temporal_burstiness,eligible,rolling_full,1,8760,8578,estimable,,-0.3687397992,0.3687397992,-1,300,-0.5126429866,-0.2151034758,0.2975395108,0.9899491881,0.993065407,134549985,False,1,0
