date_utc,n_events,max_mag,mag_n,cnt_n,prob,prob_delta,memory,prob_delta_1,prob_delta_2,coherence,strong_coherence,prob_var_3,prob_var_5,stability,coherence_score,quality_score
2024-09-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09035792271148771,-1.6866907074988835e-05,0.0016534132489163993,-2.162838801195166e-05,-2.7735521877902958e-05,False,False,3.7236129896462826e-10,1.6338244239475705e-09,0.9999999881072651,0.1366391918699965,0.2954269703698976
2024-09-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09034476849223767,-1.3154219250036125e-05,0.0012896623341547915,-1.6866907074988835e-05,-2.162838801195166e-05,False,False,2.2646573198543548e-10,9.935350597598246e-10,0.9999999927676673,0.13652480537390824,0.2953658317881589
2024-09-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09033450939859608,-1.0259093641593053e-05,0.0010059366206407374,-1.3154219250036125e-05,-1.6866907074988835e-05,False,False,1.377443391264925e-10,6.04237270825755e-10,0.9999999956013701,0.13643558430576766,0.2953181440927367
2024-09-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09032650803398025,-8.001364615831119e-06,0.0007846305640997752,-1.0259093641593053e-05,-1.3154219250036125e-05,False,False,8.37859169392366e-11,3.6750909879387816e-10,0.9999999973245954,0.13636599211528158,0.29528094793275395
2024-09-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09032026741272617,-6.240621254080536e-06,0.0006120118399978246,-8.001364615831119e-06,-1.0259093641593053e-05,False,False,5.096694644924268e-11,2.2354089013568465e-10,0.9999999983726262,0.13631171035435244,0.29525193507551933
2024-09-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09031539999774527,-4.867414980902485e-06,0.0004773692351983032,-6.240621254080536e-06,-8.001364615831119e-06,False,False,3.1004313178781284e-11,1.3597777388204397e-10,0.9999999990100681,0.1362693706706644,0.29522930513666945
2024-09-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09031160357807697,-3.796419668300466e-06,0.00037234800345467653,-4.867414980902485e-06,-6.240621254080536e-06,False,False,1.886114826311286e-11,8.271725130726676e-11,0.9999999993978022,0.1362363457720474,0.2952116538390072
2024-09-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09030864247052069,-2.9611075562790967e-06,0.0002904314426946477,-3.796419668300466e-06,-4.867414980902485e-06,False,False,1.1474243719151182e-11,5.0319659278870196e-11,0.9999999996336593,0.1362105863843826,0.2951978858600794
2024-09-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09030633286733449,-2.3096031862013255e-06,0.00022653652530182523,-2.9611075562790967e-06,-3.796419668300466e-06,False,False,6.980524073838206e-12,3.061186336196574e-11,0.9999999997771354,0.13619049408223788,0.29518714685674635
2024-09-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09030453141378324,-1.8014535512478336e-06,0.0001766984897354237,-2.3096031862013255e-06,-2.9611075562790967e-06,False,False,4.246769525780481e-12,1.8623015940785538e-11,0.9999999998644173,0.13617482209887566,0.2951787704464563
2024-09-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09030312630248354,-1.4051112997015558e-06,0.00013782482199363048,-1.8014535512478336e-06,-2.3096031862013255e-06,False,False,2.583659781875069e-12,1.1329653916398224e-11,0.9999999999175151,0.13616259795934302,0.2951722368539196
2024-09-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0903020303293406,-1.0959731429338593e-06,0.00010750336115503179,-1.4051112997015558e-06,-1.8014535512478336e-06,False,False,1.5718743622450706e-12,6.8926822029969066e-12,0.9999999999498179,0.13615306313506453,0.295167140656298
2024-09-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09030117547860635,-8.548507342553968e-07,8.38526217009248e-05,-1.0959731429338593e-06,-1.4051112997015558e-06,False,False,9.563281000584668e-13,4.193375593866597e-12,0.99999999996947,0.13614562597489982,0.29516316562492584
2024-09-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09030050870009373,-6.667785126118764e-07,6.540504492672135e-05,-8.548507342553968e-07,-1.0959731429338593e-06,False,False,5.818411371057378e-13,2.551187200616725e-12,0.9999999999814255,0.13613982499165805,0.29516006510214227
2024-09-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029998861593255,-5.200841611818774e-07,5.101593504284265e-05,-6.667785126118764e-07,-8.548507342553968e-07,False,False,3.540086704757377e-13,1.552112880029123e-12,0.9999999999886995,0.13613530022575582,0.29515764669539757
2024-09-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029958295215981,-4.056637727400947e-07,3.979242933341727e-05,-5.200841611818774e-07,-6.667785126118764e-07,False,False,2.153979611013996e-13,9.442917697390566e-13,0.9999999999931244,0.13613177090897638,0.295155760338761
2024-09-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029926653555666,-3.1641660315495646e-07,3.103809488006547e-05,-4.056637727400947e-07,-5.200841611818774e-07,False,False,1.3106842197223857e-13,5.745008595562264e-13,0.9999999999958167,0.13612901804226835,0.2951542889809645
2024-09-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0902990197312994,-2.4680425725343014e-07,2.420971400645107e-05,-3.1641660315495646e-07,-4.056637727400947e-07,False,False,7.976290765642247e-14,3.4952360677090343e-13,0.9999999999974547,0.13612687080646718,0.29515314132211434
2024-09-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029882722440061,-1.9250689879679594e-07,1.8883576925031835e-05,-2.4680425725343014e-07,-3.1641660315495646e-07,False,False,4.854890669550289e-14,2.126491246518057e-13,0.9999999999984515,0.1361251959626829,0.29515224614835195
2024-09-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029867706927615,-1.5015512445926138e-07,1.4729190001524831e-05,-1.9250689879679594e-07,-2.4680425725343014e-07,False,False,2.955843851047938e-14,1.2937548624620272e-13,0.9999999999990576,0.1361238895846167,0.29515154791290277
2024-09-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029855994843519,-1.1712084095616415e-07,1.1488768201189368e-05,-1.5015512445926138e-07,-1.9250689879679594e-07,False,False,1.8004699382567763e-14,7.871218264099024e-14,0.9999999999994265,0.13612287060977707,0.2951510032893044
2024-09-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029846859427423,-9.135416095817916e-08,8.961239196927708e-06,-1.1712084095616415e-07,-1.5015512445926138e-07,False,False,1.0975433780703159e-14,4.788880810392206e-14,0.999999999999651,0.13612207580943386,0.2951505784829294
2024-09-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029839733808652,-7.125618771419706e-08,6.989766573603613e-06,-9.135416095817916e-08,-1.1712084095616415e-07,False,False,6.698842485000052e-15,2.9135952170311106e-14,0.9999999999997873,0.13612145586518543,0.29515024713397614
2024-10-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09029834175829522,-5.5579791297111214e-08,5.452017927410818e-06,-7.125618771419706e-08,-9.135416095817916e-08,False,False,4.096970943962774e-15,1.7726755021334697e-14,0.9999999999998703,0.13612097230868336,0.2951499886818043
2024-10-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0902982984060794,-4.335221581719395e-08,4.252573983380438e-06,-5.5579791297111214e-08,-7.125618771419706e-08,False,False,2.5139954354981722e-15,1.0785418650467643e-14,0.999999999999921,0.13612059513461888,0.29514978708911743
